Information_Score,Phrase,Newspaper
5.243021834157456e-05,homosexuality,Mississippi State University
4.896443130317585e-05,homosexuality,College of William and Mary
-2.0972459609901714e-05,terrorism,"California Polytechnic State University, SLO"
2.736939392826522e-05,terrorism,Emory University
4.037204577828905e-05,terrorism,Suffolk University
2.9819627420473368e-05,terrorism,University of Utah
-2.2456394863822954e-05,terrorism,Pennsylvania State University
-3.4277984504408867e-06,terrorism,University of Notre Dame
4.037090387646368e-06,terrorism,East Carolina University
-7.96203613406187e-06,terrorism,Eastern Illinois University
0.0009999533495079515,terrorism,SUNY Stony Brook
6.409118845138495e-06,terrorism,University of Chicago
4.571298464257792e-05,terrorism,University of Illinois Urbana Champaign
2.2532333817944272e-05,terrorism,Northern Illinois University
8.156100121369076e-05,terrorism,Purdue University
6.892656959625066e-05,terrorism,University of Rochester
0.0002857926604368139,terrorism,Oklahoma State University
-1.2862414417277257e-05,terrorism,University of Washington
1.362273235774213e-05,terrorism,University of Minnesota Twin Cities
-7.47688938182107e-06,terrorism,"University of Tennessee, Knoxville"
0.00034092216938569385,terrorism,University of Massachusetts Amherst
5.3118039885776324e-05,terrorism,University of Pittsburgh
4.796909136295066e-05,terrorism,University of Michigan
5.381716586376289e-06,terrorism,University of Iowa
4.4463034469065444e-05,terrorism,DePauw University
7.907459624618205e-06,terrorism,CSU Fullerton
7.523594199574098e-05,terrorism,Mississippi State University
2.2377635018261552e-05,terrorism,Portland State University
0.0002737619056346029,terrorism,Santa Rosa Junior College
0.00016119300946150055,terrorism,Colgate University
4.037204577828905e-05,terrorism,Orange Coast College
0.000175791144542929,terrorism,Gettysburg College
-0.0007497058374960364,media,"California Polytechnic State University, SLO"
-9.823979515795598e-05,media,Emory University
-0.00016169041370206605,media,University of Georgia
-0.00018980548123352173,media,University of Hawaii Manoa
0.00026029202641365834,media,Suffolk University
-0.0003455940524489881,media,University of Utah
-0.0009026542682145833,media,Pennsylvania State University
-0.00040147656316519254,media,University of Notre Dame
-0.00023471619176213945,media,University of California Santa Cruz
5.453552421793647e-05,media,Creighton University
-0.0002745734529177092,media,East Carolina University
-0.0002966152601177659,media,"University of Nebraska, Lincoln"
-0.00011702895044988437,media,University of North Florida
-0.00033597588905784055,media,Georgetown University
-2.6125230177981864e-05,media,San Francisco State University
0.0022244667430458107,media,Tulane University
-4.9458811419459035e-05,media,Texas Christian University
0.0005502799789287984,media,Eastern Illinois University
-8.63152044687487e-05,media,University of Massachusetts Boston
0.001638799383815171,media,Oregon State University
-0.00016133285391378436,media,Santa Clara University
-0.00012216928570487663,media,New York University
0.0002457096054097221,media,SUNY Stony Brook
-0.000234248969140343,media,University of Chicago
-0.00047129176698795355,media,University of Illinois Urbana Champaign
0.00017987357913810346,media,University of California Irvine
-9.658152548558694e-05,media,Hofstra University
-2.2744541244313e-05,media,Florida Gulf Coast University
-0.0005290187765866632,media,"University of Wisconsin, Madison"
0.030395907515901394,media,Northern Illinois University
-8.742384988395018e-05,media,University of Texas San Antonio
-7.400673213259483e-05,media,Marquette University
-8.611593855394071e-05,media,University of Miami
-0.00013834315227153268,media,University of Texas Arlington
-0.00024126615035286014,media,University of California Davis
-9.27980136277355e-08,media,SUNY Oneonta
-0.0002834557648686019,media,Purdue University
-0.00011135289987759063,media,University of Rochester
-7.621828230289743e-05,media,St. Louis University
-9.375385132529816e-05,media,Boston College
7.125633400896771e-05,media,DePaul University
-0.0001267061248149036,media,San Diego State University
-0.0002489141145013871,media,Oklahoma State University
-2.0843428085353526e-05,media,CSU Fresno
-0.0003034362968563889,media,University of California Santa Barbara
-6.067026494235837e-05,media,St. Edward's University
9.60624370974018e-05,media,University of New Hampshire
0.0015130893068657082,media,Louisiana College
-0.00015297397947986537,media,Washington State University
-1.4497526685884627e-05,media,Missouri State University
-0.000174986554926324,media,Virginia Commonwealth University
-0.00015298273324329997,media,Columbia College Chicago
5.428454665184403e-05,media,University of Southern Indiana
-0.00011213264975368398,media,West Virginia University
0.00018655896176426233,media,John Carroll University
-0.000608212041152099,media,University of Washington
-0.00016090814137171398,media,University of Kansas
0.0028738408126853378,media,University of Oklahoma
-0.0004975114800947031,media,University of Minnesota Twin Cities
1.798128390117552e-05,media,University of Colorado Boulder
-0.0002965083410367491,media,Stanford University
-4.30256991362088e-05,media,Occidental College
-0.0004275136836809153,media,"University of Tennessee, Knoxville"
-0.0002843654387924273,media,James Madison University
-0.00015591059589026372,media,CSU Sacramento
-0.0001267636150188098,media,Florida International University
-0.00013580208127669403,media,University of Texas Austin
-0.0004196662435922847,media,University of Massachusetts Amherst
-4.639900681386775e-08,media,Hobart and William Smith Colleges
-6.728461664554329e-05,media,University of California San Diego
-2.932882174416129e-05,media,Eastern Washington University
-2.373327165378089e-05,media,Seattle University
-5.770637024186439e-05,media,CSU Chico
-9.958268067302555e-06,media,Capital University
-0.000471334975317641,media,University of Pittsburgh
-0.0003616447539329958,media,University of Michigan
5.440831590042054e-05,media,Montana State University Bozeman
-7.52349011438188e-05,media,Ithaca College
0.0020697887980821,media,University of Connecticut
0.00015494558705017578,media,University of Iowa
-4.4869028159935274e-05,media,DePauw University
1.0000732058559075e-05,media,Los Angeles Valley College
0.004255240157501123,media,Rowan University
-0.00021843420282200498,media,CSU Fullerton
-2.3424754795217357e-05,media,University of North Carolina Greensboro
-3.5160345956332576e-06,media,Muhlenberg College
7.723025091982691e-06,media,Florida Atlantic University
-2.412661503528602e-05,media,New Jersey Institute of Technology
-0.00010546056381340693,media,Texas A & M University
0.0005001470262088315,media,Quinnipiac University
-7.340861155580696e-05,media,Macalester College
-2.901686266912163e-05,media,Gannon University
0.00020553672209111588,media,Simpson College
-1.6826554329697092e-05,media,Ohio University
3.212434850988953e-06,media,University of North Alabama
-8.679367963601762e-05,media,Claremont Colleges - Claremont McKenna
-3.2563095705415394e-05,media,Moorpark College
0.00017639221024404677,media,University of North Carolina Charlotte
0.0031825031088332507,media,Northeastern University
3.861184553422606e-05,media,Bates College
1.1407738069197415e-05,media,Marshall University
0.0033776993761846694,media,University of Oregon
-3.4116811866469496e-05,media,Trinity University
-0.00010097702904105413,media,Villanova University
1.8567350492819065e-06,media,University of California Riverside
0.00012548059800754845,media,Emerson College
-0.00015192314993796294,media,University of Alabama
-4.340929669890054e-05,media,Grand Valley State University
-4.169906286028059e-06,media,University of North Texas
-0.0001296245673519378,media,Mississippi State University
0.0003366042133988913,media,Drake University
-5.796986845764695e-05,media,University of Montana
-6.787525838694897e-05,media,Grinnell College
-5.5482270509178915e-05,media,Amherst College
-0.0001529699943359361,media,"University of Nebraska, Omaha"
-0.00010074614652391411,media,University of Cincinnati
0.00014782480559488161,media,Southern Methodist University
-1.2703047050482905e-05,media,Morgan State University
2.2873664001933708e-05,media,University of Akron
2.770838428960299e-05,media,Keene State College
-0.00015160315937743252,media,College of William and Mary
-7.356652615791011e-05,media,Emporia State University
-9.819620836536598e-05,media,Oberlin College
0.0002843650334541896,media,Texas State University
3.958874888088107e-05,media,University of Mary Washington
-0.0001246502822295559,media,North Carolina State University
-2.2925447410728293e-05,media,El Camino College
-0.00023878634092743716,media,Virginia Polytechnic Institute
-9.624134986754091e-06,media,Portland State University
-3.711505398331226e-05,media,Allegheny College
7.801007698990463e-05,media,Georgia State University
-2.0769848110693257e-05,media,CSU Stanislaus
-2.9501899990538716e-05,media,Swarthmore College
2.7360535470370822e-05,media,St. Olaf College
-3.471747185440705e-05,media,Central Connecticut State University
-4.884464355812309e-05,media,Long Island University
-1.991653613460511e-05,media,Loyola University Maryland
0.00023292315537475953,media,Santa Rosa Junior College
-4.287673983105256e-05,media,Carleton College
-4.12655252862621e-05,media,Linfield University
-7.941120546722303e-05,media,Colgate University
1.8692043731602635e-05,media,Bucknell University
1.8013189534236313e-05,media,Franklin and Marshall College
0.0004457595896053906,media,"University of Wisconsin, Oshkosh"
-0.00023130124593713546,media,Indiana University of Pennsylvania
9.696477927238556e-06,media,University of the South
1.223132481720095e-05,media,Calvin College
-3.406362770521504e-05,media,Clemson University
-5.2351231031383254e-05,media,Rider University
-5.530002793272877e-05,media,CSU Sonoma
0.00011848543060591231,media,Georgia College
9.523169229673212e-05,media,Wake Forest University
-7.151529240293515e-05,media,Southeastern Louisiana University
2.3013555563515844e-05,media,Montgomery College
2.2873664001933708e-05,media,Wright State University
-6.117997775477994e-05,media,Drexel University
-5.530002793272877e-05,media,Towson University
7.205275813694525e-05,media,Anne Arundel Community College
-5.3360714405342606e-05,media,University of North Carolina Asheville
3.62923869932705e-06,media,Michigan Technological University
-2.7919704556811904e-05,media,Williams College
-6.6059949205467125e-06,media,University of Texas Dallas
-4.3746638731581e-05,media,Central Washington University
-2.333296608217548e-05,media,California Lutheran University
-1.7263038318908038e-05,media,Mt. Holyoke College
-1.7015829657033137e-05,media,University of Maine
-4.403996613697809e-06,media,Willamette University
